ts,700FIC028_Y,700II781C_Y,700II782C_Y,700II783C_Y,700LI770B_Y,CUEI501_Y,CUFI008_Y,CUII503_Y,CULC501_Y,CULC508_Y,SOFC002_Y,SOFC007_Y,SORF001_Y,SWFC004_Y,SWRF001_Y,CUEI502_Y,CUEI503_Y,SWFC001_Y
2016-07-14 17:42,32.30177,10.45217,10.542,10.57272,56.71589,18.90952,5.90173,106.6619,34.13155,49.67669,27.07723,3.140996,115.9158,0.7537768,80.05858,18.4938,18.91102,9.414779
2016-07-14 17:43,32.29272,15.81801,15.79846,16.72918,56.71056,17.61902,5.904321,100.4768,34.10293,49.66944,27.27073,3.155124,115.3114,0.758063,81.28246,17.2004,17.67733,9.391411
2016-07-14 17:44,32.12552,12.81564,12.68303,12.76188,56.70943,18.82485,5.901922,107.5524,33.98212,49.68636,27.14166,3.154909,115.3519,0.7464386,79.96664,18.4012,18.90891,9.348042
2016-07-14 17:45,32.2724,10.00366,9.963762,10.00839,56.7021,18.03227,5.890454,101.0177,33.99936,49.6775,27.24168,3.139884,115.25,0.737628,78.49126,17.59211,18.201,9.364663
2016-07-14 17:46,32.11363,12.3055,10.70259,10.81509,56.71699,18.35633,5.875914,104.7285,34.08101,49.5596,27.12418,3.146394,115.9049,0.7644094,80.41423,17.93013,18.51978,9.400685
2016-07-14 17:47,32.16298,15.78381,16.28497,16.72108,56.71828,18.99015,5.880911,106.819,34.02176,49.59327,27.05551,3.131448,115.432,0.7577311,79.90269,18.56503,18.86731,9.494391
2016-07-14 17:48,32.12872,12.20268,12.68439,13.1084,56.71832,18.06613,5.866009,103.3678,34.06173,49.55906,27.474,3.149407,114.7271,0.7439774,80.75563,17.63435,18.18284,9.376021
2016-07-14 17:49,32.27721,10.00697,9.980423,11.77745,56.71341,18.80996,5.884734,106.0906,34.11628,49.78798,27.5672,3.150087,114.7793,0.7447518,79.84119,18.39563,18.77855,9.323133
2016-07-14 17:50,32.07947,10.74402,10.82578,10.85325,56.70851,17.67021,5.885417,102.0024,34.0702,49.54016,27.68814,3.14455,114.8272,0.7310892,80.90583,17.27327,17.80591,9.239203
2016-07-14 17:51,32.23371,12.98094,13.06232,13.68655,56.69656,19.06133,5.892807,108.0538,34.08099,49.61961,27.54178,3.143986,114.0909,0.7342601,80.36221,18.62812,19.06917,9.136212
2016-07-14 17:52,32.2271,11.75958,11.6848,11.74163,56.68714,18.33307,5.894522,100.6497,33.97267,49.67056,27.90747,3.167278,113.818,0.7285261,81.36124,17.87374,17.78702,9.076969
2016-07-14 17:53,32.15132,10.00687,9.972596,10.00393,56.68773,18.87937,5.906835,107.9949,34.1105,49.71231,28.01389,3.173096,113.4532,0.7349222,79.3717,18.45209,19.06347,9.13423
2016-07-14 17:54,31.97697,12.21692,12.64218,12.7128,56.68398,17.92264,5.88802,100.4673,33.95756,49.74024,28.24453,3.179103,113.1295,0.7399322,79.35285,17.48211,17.95957,9.299968
2016-07-14 17:55,32.1602,15.20286,15.9295,16.13339,56.69218,18.42728,5.896105,106.2069,33.95001,49.61577,27.71202,3.177499,113.4014,0.74361,80.35165,18.0288,18.81723,9.28987
2016-07-14 17:56,32.14509,13.61596,14.18432,14.26108,56.69091,18.49499,5.9059,103.0528,33.9278,49.80839,28.25966,3.189666,113.5126,0.7548552,80.22056,18.09318,18.21753,9.431477
2016-07-14 17:57,32.05347,10.00679,9.972591,10.22871,56.68933,18.0943,5.907026,103.3465,33.95669,49.81543,27.95552,3.192276,113.761,0.7546644,80.70183,17.65532,18.14817,9.366387
2016-07-14 17:58,32.15982,13.13178,13.51087,13.56486,56.70494,18.97307,5.912195,107.3755,34.05346,49.85924,28.26967,3.203248,113.3502,0.7475407,81.40998,18.59703,18.89125,9.283526
2016-07-14 17:59,32.21721,14.78473,14.76958,15.71387,56.69922,17.71575,5.920031,102.164,33.97137,49.75864,28.11995,3.195701,113.8947,0.7396072,79.74208,17.43172,17.82953,9.135283
2016-07-14 18:00,32.15746,11.18741,11.16874,11.3404,56.69381,19.0901,5.903309,107.63,33.89712,49.82681,28.22944,3.19643,114.5734,0.7358295,80.48795,18.61258,19.03278,9.167783
2016-07-14 18:01,32.13803,10.80085,10.48397,10.86431,56.6973,17.57506,5.901153,100.2566,33.86784,49.81483,28.20729,3.205064,114.4723,0.744131,79.36759,17.16652,17.69424,9.351624
2016-07-14 18:02,32.05221,13.54462,14.23966,14.75184,56.68227,18.85318,5.904935,106.741,33.90444,49.87369,28.12799,3.212708,114.4112,0.7511759,79.23019,18.39993,18.81532,9.463943
2016-07-14 18:03,32.18759,14.13655,14.60542,15.35825,56.70001,17.96788,5.919925,100.1624,33.82536,49.66417,28.09723,3.201121,114.4745,0.7591275,79.02801,17.50257,17.89388,9.521202
2016-07-14 18:04,32.13126,10.84968,10.80336,13.44764,56.70977,18.4253,5.923515,105.4584,33.9127,49.78648,27.91383,3.200599,115.3242,0.7622748,80.0983,18.04009,18.63515,9.397907
2016-07-14 18:05,32.02995,10.00046,9.972701,10.00136,56.69518,18.56503,5.917789,102.7027,33.82006,49.86774,27.78533,3.205825,116.2713,0.7578387,80.00839,18.16329,18.47343,9.444035
2016-07-14 18:06,32.17049,10.7903,13.34821,10.91637,56.70718,18.00636,5.920143,103.1184,33.90088,49.94759,27.66463,3.200592,115.9785,0.7585432,78.65401,17.58529,18.07454,9.505778
2016-07-14 18:07,31.98439,13.78683,13.96526,14.68016,56.70779,18.86713,5.937889,106.2395,33.96351,49.86262,27.70012,3.198974,115.4306,0.7644263,79.75718,18.47801,18.78794,9.563559
2016-07-14 18:08,32.12196,10.19422,10.77763,11.17585,56.70002,17.72517,5.935761,101.5569,33.89698,49.76805,27.43842,3.181257,116.1508,0.7666126,80.68454,17.2751,17.78583,9.51043
2016-07-14 18:09,31.98583,10.15614,10.13856,10.17093,56.69376,19.11539,5.935278,107.3844,33.81388,49.77972,27.07414,3.163275,116.4369,0.7540231,80.30771,18.66493,19.03165,9.354789
2016-07-14 18:10,32.15283,14.74185,15.55313,16.45143,56.69891,17.78048,5.933243,101.1053,33.87414,49.80277,27.22902,3.164765,116.2072,0.7387959,79.96561,17.30047,17.89265,9.231256
2016-07-14 18:11,32.04205,15.35691,16.06119,16.1683,56.70209,18.85869,5.943331,107.2081,33.94809,49.76507,27.19037,3.165955,116.1034,0.7412492,80.593,18.42249,19.0257,9.203084
2016-07-14 18:12,32.11221,10.01565,9.971659,10.01941,56.70009,17.94386,5.926955,100.5882,33.9077,49.85376,26.73342,3.147168,117.2746,0.7425768,79.89111,17.5264,17.92746,9.212557
2016-07-14 18:13,32.09249,10.25055,10.31238,10.4533,56.7041,18.53495,5.953432,105.8418,33.91698,49.93727,26.94991,3.148878,116.186,0.7385473,79.6899,18.10268,18.70717,9.270208
2016-07-14 18:14,32.12197,15.87129,16.28785,16.83151,56.70711,18.2148,5.944812,103.0568,33.8909,49.85213,26.90259,3.142572,116.4929,0.7575793,80.25451,17.83627,18.35102,9.540815
2016-07-14 18:15,32.01854,13.21898,14.04006,14.12774,56.69849,17.95395,5.936823,102.893,33.9345,49.85946,26.8063,3.137399,116.5498,0.767235,80.80977,17.53147,18.07244,9.507619
2016-07-14 18:16,32.17562,12.68987,12.57805,12.65719,56.697,18.81975,5.94647,104.951,33.88901,49.84088,27.38265,3.140391,115.2062,0.7656457,80.86524,18.38511,18.7584,9.451776
2016-07-14 18:17,31.98952,10.20286,9.964149,10.00904,56.70183,17.6824,5.923581,101.3553,33.84418,49.87579,27.43922,3.148225,115.3829,0.7487488,81.31174,17.2544,17.79009,9.243238
2016-07-14 18:18,32.0776,13.5758,10.61343,11.28893,56.71248,18.93522,5.912906,106.6265,33.89233,49.82309,27.46423,3.135281,115.139,0.7274295,79.35863,18.50348,18.98219,9.149672
2016-07-14 18:19,31.94712,12.82551,12.70346,13.64542,56.71101,17.56082,5.930753,100.6028,33.94195,49.90612,27.50082,3.136754,114.8376,0.7318618,79.14807,17.12652,17.67973,9.246961
2016-07-14 18:20,32.17218,10.00691,9.979255,10.00176,56.69662,18.81813,5.910807,107.5653,33.9131,49.76416,27.40615,3.136002,114.4025,0.7376503,80.26614,18.38923,18.99083,9.35278
2016-07-14 18:21,32.05352,10.43188,10.5172,10.00128,56.68998,17.94077,5.907643,100.3458,33.83983,49.76838,27.58148,3.141564,115.2123,0.7421631,80.62736,17.49579,17.98225,9.214248
2016-07-14 18:22,32.10368,15.82979,15.80887,11.48457,56.69884,18.48416,5.900642,105.4877,33.90689,49.8798,27.69737,3.158243,114.3904,0.7399835,79.8278,17.89202,18.74028,9.228446
2016-07-14 18:23,32.20707,13.19474,13.06833,13.18109,56.70082,18.53853,5.897235,102.6845,33.94409,49.71064,27.73371,3.161319,113.9713,0.736276,79.42681,17.88655,18.38923,9.211916
2016-07-14 18:24,32.04093,11.73994,11.65845,11.73958,56.6989,17.9728,5.890433,102.693,33.92987,49.76259,27.86913,3.169171,113.9986,0.7260727,80.19732,17.51779,18.06379,9.090246
2016-07-14 18:25,32.08177,12.33851,10.75358,11.03969,56.70782,18.72095,5.902897,104.6586,33.94189,49.68972,27.81706,3.176569,113.8283,0.7167947,80.56636,18.32878,18.63902,8.895335
2016-07-14 18:26,32.06279,15.70904,15.93144,16.64877,56.71099,17.66631,5.906146,101.8051,33.9557,49.63653,27.6348,3.170055,114.7125,0.7108143,79.83047,17.24353,17.86059,8.934175
2016-07-14 18:27,31.92675,12.1738,12.06885,12.67933,56.70572,18.99714,5.910838,107.0862,33.94968,49.74966,27.98186,3.17315,113.7243,0.7111624,79.59885,18.58379,19.0436,8.999847
2016-07-14 18:28,32.13634,10.00362,10.24012,10.00896,56.71164,17.71664,5.888036,100.5225,33.95105,49.71834,27.92958,3.18539,113.6738,0.7248043,78.5106,17.26825,17.80138,9.257863
2016-07-14 18:29,31.97516,12.91849,14.23092,11.02323,56.71123,18.96428,5.871709,107.7605,33.80413,49.78292,27.85818,3.18622,113.9572,0.7616202,79.66296,18.56121,19.08566,9.471807
2016-07-14 18:30,32.05205,15.71646,15.60905,16.64805,56.70618,18.07048,5.899696,101.5817,33.92066,49.80006,27.47793,3.177478,115.8264,0.7840822,79.42871,17.69724,18.00998,9.76793
2016-07-14 18:31,32.04207,11.71763,11.63792,12.15213,56.70185,18.58841,5.87246,106.5645,33.91218,49.73568,27.85202,3.169165,114.057,0.7853569,80.75685,18.20421,18.83496,9.877538
2016-07-14 18:32,32.0234,10.00486,9.974603,10.0065,56.71266,18.16718,5.880317,102.802,33.9646,49.7898,27.52387,3.165559,115.4487,0.7844672,80.87074,17.80083,18.42187,9.803891
2016-07-14 18:33,32.02115,11.80606,12.51172,11.69134,56.72049,17.98663,5.879077,103.7174,33.93488,49.69601,27.46152,3.170565,115.0968,0.7785015,80.82876,17.55779,18.035,9.602037
2016-07-14 18:34,31.98418,14.85458,14.75982,14.45617,56.71603,18.74557,5.904047,104.3404,33.98962,49.71841,27.28104,3.174611,115.7213,0.7520688,80.17392,18.35152,18.65845,9.431222
2016-07-14 18:35,32.09373,11.71294,11.63987,11.68701,56.7121,17.68403,5.879968,100.8636,33.90464,49.77593,27.4186,3.170827,115.8423,0.7441512,79.75194,17.25609,17.77158,9.370408
2016-07-14 18:36,31.86876,9.999245,9.968265,9.997582,56.71363,18.99002,5.883416,106.7359,33.93919,49.88788,27.54952,3.160911,115.9493,0.7392925,81.0349,18.56503,19.04092,9.269779
2016-07-14 18:37,32.04185,13.26625,13.52594,13.68507,56.70644,17.74708,5.877081,100.1947,34.00554,49.69504,27.32867,3.157084,115.7686,0.7327768,80.31716,17.2987,17.83106,9.163015
2016-07-14 18:38,32.05334,14.75182,15.28891,16.13291,56.70325,18.96803,5.87819,107.5032,33.99149,49.92648,27.50441,3.166056,114.9257,0.7302849,79.95213,18.5377,19.1155,9.236822
2016-07-14 18:39,32.08196,10.86878,10.81081,14.12347,56.69838,17.90454,5.88301,100.5024,34.00165,49.64936,27.66359,3.166825,114.4393,0.7496249,78.34229,17.48354,17.96306,9.357539
2016-07-14 18:40,32.12118,9.999744,9.974475,10.00643,56.69568,18.69771,5.856091,106.2192,33.92541,49.63993,27.40029,3.173191,115.8479,0.7475892,80.98327,18.28318,18.89979,9.371614
2016-07-14 18:41,32.03908,13.49529,10.92773,14.03861,56.69016,18.44285,5.850704,102.3631,33.96656,49.65068,27.76804,3.176433,114.6656,0.7494454,80.68208,18.03146,18.42205,9.306997
2016-07-14 18:42,31.99594,14.74593,14.62572,15.00304,56.696,18.06578,5.853793,103.8382,34.01317,49.72505,28.07152,3.175837,114.116,0.7361909,77.66124,17.75224,18.19141,9.282356
2016-07-14 18:43,32.14939,10.86282,10.80941,10.85389,56.69255,18.76247,5.867893,104.2968,33.91447,49.84107,28.01509,3.174246,114.6416,0.739143,80.16018,18.3836,18.76249,9.375683
2016-07-14 18:44,32.0172,10.00432,9.971351,12.06609,56.69576,17.5767,5.853209,101.4562,33.97039,49.72971,27.55373,3.185006,114.2832,0.7687604,81.38043,17.14612,17.8157,9.439485
2016-07-14 18:45,32.0605,14.32135,15.19804,15.62258,56.70267,18.90251,5.877644,106.5167,34.00425,49.80005,27.85592,3.192264,114.4311,0.7622083,80.11637,18.51734,19.05184,9.416576
2016-07-14 18:46,32.05038,13.80029,14.58864,14.68252,56.70336,17.97258,5.861468,100.5056,34.01508,49.68577,27.87677,3.200488,115.0531,0.7506962,79.16798,17.5736,17.84709,9.49415
2016-07-14 18:47,32.09254,11.0706,11.09387,11.1365,56.69919,18.9087,5.836545,106.9808,34.0168,49.63659,27.56656,3.198312,114.467,0.7544314,78.77573,18.49147,19.13627,9.615849
2016-07-14 18:48,32.18372,10.05619,10.1125,10.15638,56.70679,17.94409,5.86333,100.9537,33.96903,49.76571,27.73303,3.17148,114.1139,0.7711726,80.4463,17.44669,17.91121,9.635719
2016-07-14 18:49,32.09069,15.17746,15.87449,16.1843,56.70174,18.52132,5.869391,105.5788,34.008,49.7074,27.67803,3.186877,113.6087,0.7592313,80.28032,17.98669,18.731,9.395471
2016-07-14 18:50,32.16762,13.80717,13.69966,14.63538,56.71022,18.40327,5.88591,101.9361,33.98843,49.68953,27.84914,3.203355,113.9241,0.7532189,78.96066,17.99639,18.1991,9.378047
2016-07-14 18:51,32.09076,10.0069,9.983696,10.03239,56.70886,17.94238,5.876654,103.4952,34.00592,49.85574,27.80267,3.18261,114.213,0.7427091,79.74078,17.51212,18.05011,9.31411
2016-07-14 18:52,32.03534,9.99909,9.974503,10.0101,56.70551,18.60837,5.873778,103.3236,33.91229,49.80053,27.64777,3.201826,114.529,0.7443815,80.63116,18.23214,18.60704,9.213162
2016-07-14 18:53,31.95511,12.84364,10.69284,10.72182,56.69817,17.69065,5.882966,101.8321,33.93983,49.81097,27.80294,3.19765,114.7478,0.734888,79.98521,17.25149,17.97883,9.194987
2016-07-14 18:54,32.14745,13.35401,13.60598,13.67563,56.69225,18.87849,5.874521,105.7569,34.02014,49.79535,27.76675,3.181515,114.9363,0.7379364,80.32025,18.46069,19.05015,9.266988
2016-07-14 18:55,32.22425,10.00334,9.980232,10.01198,56.696,17.59333,5.883924,99.79928,33.94198,49.71883,27.46566,3.176933,115.3513,0.7416261,79.52949,17.14416,17.63623,9.338402
2016-07-14 18:56,32.123,10.35353,10.37983,11.68143,56.69665,18.70969,5.870146,105.9909,33.9041,49.74062,27.50881,3.178513,116.0277,0.7531123,81.17763,18.31083,18.88337,9.282599
2016-07-14 18:57,32.20802,15.88146,15.8308,16.65039,56.70116,17.7602,5.868166,101.3785,33.85992,49.79287,27.28485,3.166611,116.4181,0.7359282,80.1465,17.37557,17.83011,9.26651
2016-07-14 18:58,32.21223,12.7758,12.76239,16.16419,56.69351,18.53917,5.86667,105.2677,33.84924,49.71932,27.10238,3.166755,116.0256,0.7275738,78.11946,18.08006,18.66771,9.370375
2016-07-14 18:59,32.21096,10.14472,10.05213,10.14813,56.69889,18.30826,5.867058,101.3296,33.88934,49.80527,27.7408,3.169677,115.7033,0.756834,80.29932,17.90033,18.22163,9.429976
2016-07-14 19:00,32.0126,10.46648,10.56964,10.6157,56.69668,18.08899,5.877844,104.4285,33.91747,49.80537,27.67084,3.160594,116.2106,0.7620779,80.63879,17.63258,18.18072,9.382463
2016-07-14 19:01,32.11271,15.9036,15.84378,16.86114,56.70883,18.74111,5.881452,103.9162,33.92316,49.77484,27.50346,3.165475,115.8264,0.7515668,79.44267,18.30982,18.6806,9.467978
2016-07-14 19:02,31.9768,12.73894,12.62809,12.89487,56.71766,17.69786,5.86603,101.7515,33.84528,49.85757,27.65162,3.16982,115.3573,0.755603,78.79507,17.24774,17.81697,9.45705
2016-07-14 19:03,32.23661,9.991687,9.972682,10.00545,56.71535,19.15012,5.888822,107.2781,33.87147,49.81266,27.53176,3.165329,115.6476,0.7567384,81.36556,18.70068,19.17104,9.401661
2016-07-14 19:04,31.98811,10.39479,9.984688,10.15598,56.71961,17.67893,5.902691,100.0898,33.92559,50.01834,27.49285,3.166424,115.3873,0.7477521,79.83333,17.22457,17.78846,9.369394
2016-07-14 19:05,31.96856,11.49606,12.38487,12.44188,56.73793,18.94447,5.885845,107.2463,33.94777,49.8525,27.77982,3.153657,115.1936,0.7339754,79.83786,18.4829,19.08481,9.284187
2016-07-14 19:06,32.03064,12.7457,12.62109,12.68535,56.74031,18.00755,5.893035,100.7618,33.98293,49.78462,27.70069,3.178689,114.3947,0.7372183,80.09479,17.57541,18.05688,9.264926
2016-07-14 19:07,31.87641,10.00988,9.968236,10.00376,56.75403,18.74082,5.888914,106.6525,33.86152,49.79697,27.67314,3.193533,114.4653,0.7419913,80.07818,18.23573,18.93865,9.263536
2016-07-14 19:08,31.99142,10.8414,11.76376,11.7973,56.75141,18.31428,5.895773,102.195,33.87752,49.8263,27.69289,3.174853,115.2747,0.7456806,79.65347,17.9355,18.19083,9.236549
2016-07-14 19:09,31.94048,15.70413,15.98396,16.9954,56.74698,17.97133,5.910834,103.7365,33.93727,49.89716,27.69181,3.166295,114.5973,0.7449474,79.15946,17.55691,18.11373,9.379817
2016-07-14 19:10,31.88341,14.26182,14.46052,15.06517,56.759,18.60165,5.896456,103.7421,33.95583,49.92109,27.97301,3.182008,114.4441,0.7504056,80.06239,18.21393,18.58452,9.46259
2016-07-14 19:11,31.83428,10.08903,9.983116,10.16932,56.75382,17.46812,5.895223,102.2369,34.01178,49.87786,27.75243,3.181163,114.4291,0.7582614,80.94112,17.05642,17.66446,9.368646
2016-07-14 19:12,32.00076,11.70366,12.51398,12.75137,56.75283,18.82439,5.891285,106.4368,33.963,49.89026,27.491,3.175807,114.782,0.7481357,79.63531,18.42715,18.8779,9.247416
2016-07-14 19:13,31.86329,14.88202,15.60165,15.66879,56.75384,17.56807,5.895504,100.6713,34.02022,50.01484,27.79061,3.178208,114.4153,0.7270988,79.36979,17.17249,17.74737,9.198333
2016-07-14 19:14,31.91344,12.21222,12.11077,12.25592,56.75089,18.91853,5.89444,107.4778,34.04842,49.80627,27.96337,3.199296,114.1759,0.7312737,78.96612,18.51006,19.067,9.183572
2016-07-14 19:15,32.03738,10.85752,10.80202,10.87871,56.75513,17.94831,5.911288,100.5927,34.12043,50.05433,27.86729,3.197361,114.1636,0.7470301,78.96556,17.49031,18.05095,9.314651
2016-07-14 19:16,31.97615,11.71369,12.35041,12.493,56.7604,18.69859,5.918156,106.1748,34.04443,49.90677,28.07058,3.206015,113.7136,0.739581,80.73006,18.24571,18.89713,9.272033
2016-07-14 19:17,32.02634,13.82931,14.61063,14.80609,56.78278,18.21763,5.915071,102.4209,34.05037,49.92838,27.93112,3.207552,114.2596,0.7356454,79.2101,17.83191,18.15705,9.206495
2016-07-14 19:18,31.80362,11.04907,10.85914,11.35047,56.78125,17.89953,5.913118,103.0298,34.08245,49.95612,27.73236,3.198168,114.8089,0.7343746,80.40443,17.51134,18.1238,9.097946
2016-07-14 19:19,31.97841,10.23096,11.4669,10.00544,56.77134,18.63272,5.90331,104.67,34.05173,49.96343,27.98482,3.195894,114.9834,0.7275007,79.78683,18.32331,18.63964,9.06106
2016-07-14 19:20,31.94862,13.48845,14.16678,11.04895,56.7611,17.49744,5.89582,100.7624,34.00673,49.97348,28.03736,3.197012,114.3248,0.7274547,80.35593,17.12068,17.90194,9.061918
2016-07-14 19:21,32.1607,15.20627,15.0862,15.41598,56.75267,18.93021,5.897525,106.2296,34.03428,49.91131,27.94733,3.197869,114.7683,0.7207192,80.01728,18.49518,19.01475,9.092351
2016-07-14 19:22,32.00879,13.41082,13.35691,14.19622,56.75044,17.67121,5.913358,100.6385,34.11779,49.83508,27.80756,3.203548,115.5005,0.7300258,79.03073,17.15903,17.74893,9.115044
2016-07-14 19:23,31.89684,9.996028,10.3902,10.00584,56.75125,18.81618,5.91166,106.8296,34.03756,49.98095,27.84938,3.204843,114.1822,0.7378453,80.014,18.40143,19.0165,9.221622
2016-07-14 19:24,32.01208,14.20181,14.98568,15.29011,56.74604,17.85465,5.894453,99.98051,34.08137,49.91371,28.04816,3.206799,114.6294,0.7429112,79.54311,17.51962,17.91619,9.372629
